machine; formula tape; number steps before formula tape; number macro steps before special case
1RB1RD_0LC0LD_1RD1LB_1RA0LE_---0RA; 0∞1111(1111)A>0∞; 28; 22
1RB1RD_0LC0LD_1RD1LB_1LE0RA_---1LC; 0∞<B101111011110(1111011110)0∞; 357; 273
1RB1RD_0LC0LD_1RE1LA_0RE1LB_0RA---; 0∞10100100100(100100)A>0∞; 140; 84
1RB1RD_0LC0LE_1RD1LB_1RA0RA_---0LD; 0∞1111(1111)A>0∞; 28; 22
1RB1RD_0LC0LE_1LD1LB_1RA0LB_---0RA; 0∞111111111111111(111111)A>0∞; 204; 96
1RB1RD_0LC1RA_---0LD_1RA1RE_1LC0RC; 0∞111111111(11111)B>0∞; 220; 142
1RB1RD_0LC1RA_---0LD_1LA0RE_1LE0RC; 0∞<A10111111(11111)00∞; 389; 259
1RB1RD_0LC1RA_---0LD_1LA1RE_1LC0RB; 0∞<A101111111111(1111)0∞; 148; 64
1RB1RD_0LC1RA_---1LA_0RE0LA_1LB0RD; 0∞<A1011111(11111)0∞; 211; 156
1RB1RD_0LC1RA_---1LD_1RE0RE_1LE1LB; 0∞<D101010101(0101)0∞; 120; 57
1RB1RD_0LC1RA_0RA1LB_1LE0RE_---0RC; 0∞0111110111110(111110)00A>0∞; 321; 149
1RB1RD_0LC1RA_0RA1LB_1LE0RE_---0LC; 0∞0111110111(110111)B>0∞; 268; 181
1RB1RD_0LC1RA_0RD1LC_---0RE_1LA0LE; 0∞1111111111(111)A>0∞; 117; 46
1RB1RD_0LC1RA_0RE1LA_---0RC_1LB0LC; 0∞<A10111111(111)0∞; 180; 97
1RB1RD_0LC1RA_0RE1LA_---0RC_1LB1LB; 0∞<A10111111(111)0∞; 156; 83
1RB1RD_0LC1RA_0RE1LA_---0RC_1LB1LE; 0∞<A10111111(111)0∞; 132; 69
1RB1RD_0LC1RA_0RE1LA_---0RC_1LC1LB; 0∞<A10111111(111)0∞; 192; 101
1RB1RD_0LC1RA_0LD1LC_0RA0LE_---1LB; 0∞0110111011(0111011)101B>0∞; 247; 132
1RB1RD_0LC1RA_0LD1LC_0RE0RB_1LA---; 0∞11101101111(01101111)11A>0∞; 189; 120
1RB1RD_0LC1RA_0LD1LC_1RE0RB_1RA---; 0∞11101101111(01101111)11A>0∞; 165; 108
1RB1RD_0LC1RA_1RA0RD_1LE0LB_0LC---; 0∞111(111)A>0∞; 30; 24
1RB1RD_0LC1RA_1RA0RD_1LE1RB_0LC---; 0∞111(111)A>0∞; 28; 22
1RB1RD_0LC1RA_1LA0RD_1LB1RE_---0LB; 0∞<A1011111(1111)0∞; 68; 42
1RB1RD_0LC1RA_1LA0RD_1LB1RE_---1RB; 0∞<A1011111(1111)0∞; 66; 40
1RB1RD_0LC1RA_1LA0LD_1LC1RE_0RA---; 0∞<A110101101101(101101101)00∞; 209; 142
1RB1RD_0LC1RA_1LB1LD_1RB1RE_---0RC; 0∞1111111111111111(11111111)A>0∞; 639; 373
1RB1RD_0LC1RA_1LE0RD_1RC---_0RB0LE; 0∞01111101010101010101(0101)C>0∞; 283; 80
1RB1RD_0LC1RC_1LE0RD_1LB0LE_1RA---; 0∞1111(111)B>0∞; 41; 29
1RB1RD_0LC1RD_---0LD_1LA0RE_1LE0RC; 0∞<A101111(11)0∞; 121; 63
1RB1RD_0LC1RD_1RD0RD_1LB1RE_---1RA; 0∞111(111)A>0∞; 32; 24
1RB1RD_0LC1RE_---1LD_0LE1LB_1RA0RD; 0∞1111(1111)A>0∞; 36; 30
1RB1RD_0LC1RE_0RD1LC_---0LE_1RA0LB; 0∞1111(1111)A>0∞; 60; 48
1RB1RD_0LC1RE_0RE1RD_1LD0LB_0RA---; 0∞0011010110(10110)A>0∞; 185; 115
1RB1RD_0LC1RE_0LD1LC_1RD1RB_---0RA; 0∞111101(11101)B>0∞; 59; 45
1RB1RD_0LC1RE_1RD0RD_1LB0LE_---1RA; 0∞1111(1111)A>0∞; 44; 33
1RB1RD_0LC1RE_1RD0RD_1LB1RB_---1RA; 0∞1111(1111)A>0∞; 42; 31
1RB1RD_0LC1RE_1RD0LB_1RA---_1LC0RA; 0∞<B011100(11100)00∞; 99; 68
1RB1RD_0LC1RE_1RD1LC_1RA0RB_---0LC; 0∞11111111111(11111111)A>0∞; 258; 173
1RB1RD_0LC1RE_1LD1LC_0RB0LA_---0RA; 0∞01010101(0101)B>0∞; 76; 48
1RB1RD_0LC1LA_1RA1LB_0RE0RC_---0RC; 0∞11011001(1001)A>0∞; 80; 44
1RB1RD_0LC1LA_1RA1LB_0RE0RC_---1RC; 0∞11011011(1011)A>0∞; 78; 42
1RB1RD_0LC1LA_1RA1LB_0RE0RC_---1LA; 0∞1101(1101)A>0∞; 42; 34
1RB1RD_0LC1LA_1RA1LB_1RE0RC_---0RC; 0∞1101(1101)A>0∞; 38; 30
1RB1RD_0LC1LA_1RA1LB_1RE0RC_---1RC; 0∞11011111(1111)A>0∞; 82; 46
1RB1RD_0LC1LA_1RA1LB_1RE0RC_---1LA; 0∞1101(1101)A>0∞; 40; 32
1RB1RD_0LC1LA_1RD0RD_1LB1RE_---1RA; 0∞<A111111111111(111111111)0∞; 240; 156
1RB1RD_0LC1LA_1LD1LB_1RE0RC_---0RA; 0∞<A1101010101010(101010)0∞; 170; 86
1RB1RD_0LC1LA_1LD1LB_1RE0RC_---1RA; 0∞<A1101010101010(101010)0∞; 182; 92
1RB1RD_0LC1LB_1RC1LA_---0RE_0RA1RA; 0∞110100100100(100100)A>0∞; 147; 84
1RB1RD_0LC1LB_1RC1LA_---1RE_1LB0RA; 0∞<B11111(111)00∞; 48; 28
1RB1RD_0LC1LB_1RD0RD_1LA1RE_---1RC; 0∞<B11111(111)0∞; 45; 26
1RB1RD_0LC1LC_1RA0LB_1LA0RE_1RC---; 0∞110111011(1011)A>0∞; 68; 33
1RB1RD_0LC1LC_1RA1LB_---1RE_1LA0RA; 0∞<B11101(1101)00∞; 47; 29
1RB1RD_0LC1LC_1RA1LB_1RA1RE_---0LA; 0∞111111111111(111111111111)A>0∞; 238; 173
1RB1RD_0LC1LC_1RA1LB_1LC1RE_---1RA; 0∞1111111111111111(111111)A>0∞; 205; 92
1RB1RD_0LC1LC_1RD1LB_1RB0RE_---0RA; 0∞<B1011110(11110)0∞; 81; 51
1RB1RD_0LC1LC_1RD1LB_1LB0RE_---0RA; 0∞10100(10100)A>0∞; 48; 34
1RB1RD_0LC1LC_1RE1LD_1LC0LE_---0RA; 0∞111111(111)001B>0∞; 208; 105
1RB1RD_0LC1LD_1RA0RD_1LB1RE_---1RA; 0∞111(111)A>0∞; 32; 24
1RB1RD_0LC1LD_1RA1LB_1RE0RB_---0RC; 0∞1101(1101)A>0∞; 42; 32
1RB1RD_0LC1LD_1RA1LB_1RE1RE_---0RC; 0∞1101(1101)A>0∞; 36; 28
1RB1RD_0LC1LD_1RA1LB_1LA1RE_---0RC; 0∞1101(1101)A>0∞; 40; 32
1RB1RD_0LC1LD_1RA1LB_1LE1RE_---0RC; 0∞1101(1101)A>0∞; 30; 22
1RB1RD_0LC1LD_1RD1LB_1LE0RA_---1LC; 0∞<B101010(1010)0∞; 47; 31
1RB1RD_0LC1LD_1LA1LB_0RE0RA_---1RC; 0∞<A10101010(1010)0∞; 51; 30
1RB1RD_0LC1LE_0RD1LB_1RE---_0LC0RA; 0∞<C01010110(110)0∞; 75; 41
1RB1RD_0LC1LE_1LA0RD_1RE---_0LB0RA; 0∞<A100101010(1010)0∞; 79; 44
1RB1RD_0LC1LE_1LD1LB_1RA0LE_---0RC; 0∞111111111(111111111)A>0∞; 152; 116
1RB1RD_1RC---_0RD0RA_1RE0LE_1LD0LC; 0∞011010110101(10101)B>0∞; 121; 58
1RB1RD_1RC---_0RD0RA_1LE0LD_0LA1LC; 0∞<A01001001001(001001)0∞; 114; 64
1RB1RD_1RC---_0RD0LC_1LE1RA_1LC1RD; 0∞011111(011111)A>0∞; 68; 54
1RB1RD_1RC---_0RD0LC_1LE1RA_1LC1LD; 0∞011111(011111)A>0∞; 76; 60
1RB1RD_1RC---_0RD0LE_1LE1RA_1LC0LE; 0∞01110111011101110111(011101110111)A>0∞; 602; 381
1RB1RD_1RC---_0LA0RC_1LE0LD_1LB1LD; 0∞<B11011011011011011(011011011011)0∞; 293; 196
1RB1RD_1RC---_0LD0RE_0RB1LC_1RA0LB; 0∞01011010110101(10101)A>0∞; 233; 105
1RB1RD_1RC---_0LD0RE_0RB1LC_1RA0LC; 0∞01011010110101(10101)A>0∞; 235; 109
1RB1RD_1RC---_0LD0RE_0RE1LC_1RA0LB; 0∞011011011(011)B>0∞; 86; 42
1RB1RD_1RC---_0LD1RE_0RA0LC_1LD0RA; 0∞01110111011101110111011101(1101110111011101)010A>0∞; 2009; 1264
1RB1RD_1RC---_0LD1RE_0RA0LC_1LD0LA; 0∞01110111011101110111011101(1101110111011101)010A>0∞; 2299; 1452
1RB1RD_1RC---_1RD1LE_1RE0RA_1LC0LE; 0∞<C11111(11)00110110∞; 60; 20
1RB1RD_1RC---_1LA0RE_0LE1LD_0RB0LA; 0∞01110011111(1111)C>0∞; 141; 78
1RB1RD_1RC---_1LC0RA_1LE0RE_0LA0LE; 0∞<A00100100(100)01011(1)010∞; 188; 88
1RB1RD_1RC---_1LC0RA_1LE1RB_0LA0LE; 0∞<A00100100(100)01011(1)010∞; 170; 78
1RB1RD_1RC---_1LC0LD_0RE0LE_1RA0LA; 0∞<A0001010101(0101)0∞; 162; 84
1RB1RD_1RC---_1LD---_0LE0RA_0LA0LC; 0∞<A0010001000(1000)0∞; 87; 45
1RB1RD_1RC---_1LD0RB_1RA1LE_0RA0LC; 0∞11010(1010)B>0∞; 45; 32
1RB1RD_1RC---_1LD0RB_1RA1LE_0RE0LC; 0∞11010(1010)B>0∞; 41; 28
1RB1RD_1RC---_1LD0RC_0RA0LE_0LD1RC; 0∞0110101101011010110(101101011010110)010A>0∞; 611; 412
1RB1RD_1RC---_1LD0RE_0LE1LD_0RB0LA; 0∞01110011111(1111)C>0∞; 127; 72
1RB1RD_1RC---_1LD0LC_0RA1RE_0RC1LE; 0∞01010101010101(0101010101)1010A>0∞; 662; 431
1RB1RD_1RC---_1LD0LC_1RE0LC_1RA0RD; 0∞<C0101010(1010)00000010∞; 121; 60
1RB1RD_1RC---_1LD1RC_1LE0RE_1RA0LC; 0∞11011011(011)1C>0∞; 80; 39
1RB1RD_1RC---_1LD1RE_1RA1LE_0RE0LC; 0∞1111111111111(111111)A>0∞; 145; 70
1RB1RD_1RC---_1LD1LA_0LE0RA_1RE0LC; 0∞<C0010001000(1000)0∞; 123; 53
1RB1RD_1RC0RA_1LA---_0RE1LD_1LA0LC; 0∞<A10101010101010101(01010101010101)10∞; 470; 320
1RB1RD_1RC0RA_1LA---_0RE1LD_1LA0LE; 0∞<A10101010101010101(01010101010101)10∞; 470; 320
1RB1RD_1RC0RA_1LA---_0LB1LE_1LA0LD; 0∞<A110101101(01101)0∞; 78; 46
1RB1RD_1RC0RA_1LA0LE_0RC1LD_1LA---; 0∞<A10101010101010101(01010101010101)10∞; 470; 320
1RB1RD_1RC0RA_1LA1LC_0RE0LC_---1RA; 0∞<A1101011(01011)100∞; 100; 64
1RB1RD_1RC0RA_1LA1LD_0LB0LE_---1LC; 0∞<A110110110110(110110)0∞; 114; 64
1RB1RD_1RC0RA_1LA1LD_0LE0LC_---0LA; 0∞<A101010101010(10101010)0∞; 176; 116
1RB1RD_1RC0RA_1LA1LD_0LE0LC_---1LB; 0∞<A101010101010(10101010)0∞; 136; 88
1RB1RD_1RC0RA_1LA1LD_0LE1LC_---1LA; 0∞<A1111111111(111111)0∞; 154; 105
1RB1RD_1RC0RA_1LB1RA_1LE0RE_---0LC; 0∞111111111111(111111)0A>0∞; 327; 167
1RB1RD_1RC0RA_1LB1RD_1LE0RE_---0LA; 0∞<A01111111111(111111)0∞; 225; 134
1RB1RD_1RC0RA_1LC1LA_1RE0LE_---0LB; 0∞<A1101010101010101(01010101)0∞; 366; 200
1RB1RD_1RC0RA_1LD---_0RE1LD_1LA0LE; 0∞<A10101010101010101(01010101010101)10∞; 460; 316
1RB1RD_1RC0RA_1LD---_0LE0RA_1LA0LC; 0∞<A1010001000(1000)0∞; 83; 43
1RB1RD_1RC0RB_1LA1LD_1LE1LC_0LC---; 0∞<A11111111(1111)0∞; 72; 42
1RB1RD_1RC0RB_1LD0RA_1LE0LC_0RA---; 0∞00110101010(1010)B>0∞; 115; 58
1RB1RD_1RC0RB_1LD1RA_---0LE_1LD1LA; 0∞<A1010101(0101)0∞; 69; 43
1RB1RD_1RC0RB_1LD1RA_---0LE_1LE1LA; 0∞<A1010101(0101)0∞; 75; 47
1RB1RD_1RC0RC_0LA1RE_1LD0LC_0RA---; 0∞<A00101010111101010111101(010111101010111101)0∞; 856; 588
1RB1RD_1RC0RC_1LA0RA_---1LE_0LC0LE; 0∞<A10000000(00)100011(1)0∞; 120; 47
1RB1RD_1RC0RC_1LA1RA_---1LE_1LA0LE; 0∞<A10000(0)100011(1)0∞; 92; 34
1RB1RD_1RC0RC_1LA1RE_---0LC_1LD0RA; 0∞<A101101011(01011)0∞; 102; 58
1RB1RD_1RC0RC_1LB1RD_1LE0RE_---0LA; 0∞<A01111111111(111111)0∞; 225; 134
1RB1RD_1RC0RC_1LD0RE_0LB0LA_---0RD; 0∞<A0111111(111)0∞; 84; 46
1RB1RD_1RC0RC_1LD1RE_0LB0LA_---0RD; 0∞<A0111111(111)0∞; 78; 42
1RB1RD_1RC0RD_0LA1RB_1LD0RE_---1LC; 0∞<A01111111(111)0∞; 148; 71
1RB1RD_1RC0RD_1LA0LC_1RA1RE_1LC---; 0∞<A100100100(100100)010∞; 142; 90
1RB1RD_1RC0RD_1LD---_0LE0RA_1LA0LC; 0∞<A1010001000(1000)0∞; 99; 51
1RB1RD_1RC0RD_1LD1RB_0LE0LA_---1LB; 0∞<B101111(111)0∞; 113; 71
1RB1RD_1RC0RD_1LD1LC_1RE0LC_---0RA; 0∞1010101010101010101010101010101(010101010101)B>0∞; 741; 384
1RB1RD_1RC0RE_0LA0LD_1LC0RA_0LC---; 0∞<A0101010101010(10101010)0∞; 180; 110
1RB1RD_1RC0RE_0LA0LD_1LC0RA_0LD---; 0∞<A0101010101010(10101010)0∞; 170; 106
1RB1RD_1RC0RE_0LD1RB_1LE0RC_---0LA; 0∞<A01111(111)00∞; 107; 68
1RB1RD_1RC0RE_1RD---_0LE0RA_0LA1LD; 0∞<A00101001010(01010)0∞; 105; 59
1RB1RD_1RC0RE_1RD0RA_1LE0LD_---0LA; 0∞<A0111111001100(111001100)0∞; 395; 254
1RB1RD_1RC0RE_1LA0LC_1LC1RD_1RA---; 0∞<A100100100(100100)010∞; 142; 90
1RB1RD_1RC0RE_1LA1LC_---0LC_1RA0RD; 0∞<A11101110(1110)0∞; 66; 38
1RB1RD_1RC0RE_1LA1LC_0LE0LC_---1RA; 0∞<A11011011011(011011011)100∞; 224; 150
1RB1RD_1RC0RE_1LA1LC_1RB0LC_---1RA; 0∞<A11011011011(011011011)100∞; 220; 148
1RB1RD_1RC0RE_1LD---_1LE0RA_0LA0LE; 0∞<A0010100101(00101)0∞; 90; 50
1RB1RD_1RC0RE_1LD0RA_---0LE_1LA1RC; 0∞<A101101011(01011)0∞; 90; 54
1RB1RD_1RC0RE_1LD0RA_0LB0LA_0LD---; 0∞<A010010010(010010)10∞; 196; 124
1RB1RD_1RC0LA_0RD1RD_1LB1RE_---0RB; 0∞<A011111111(1111)0∞; 105; 55
1RB1RD_1RC0LA_0LA1RA_1LB1RE_---0RB; 0∞<A0111111111111(1111111111)0∞; 371; 253
1RB1RD_1RC0LA_0LA1RA_1LE0RE_---1LB; 0∞<A011111111(111111)0∞; 127; 86
1RB1RD_1RC0LA_0LB1RA_1LB1RE_---0RB; 0∞<A0111111(11111)00∞; 151; 98
1RB1RD_1RC0LA_0LD1RE_1LB1LD_---0RB; 0∞<A0111111111111(111111)00∞; 309; 169
1RB1RD_1RC0LA_1RD0RE_1LB0RB_---0LB; 0∞<A011111111111(11111111)0∞; 279; 178
1RB1RD_1RC0LA_1RD1RA_1LE0RE_---1LB; 0∞<A011111111111111111111(111111111111)0∞; 472; 291
1RB1RD_1RC0LA_1RD1RE_1LB0RB_---1RA; 0∞<A011111111(11111)0∞; 159; 100
1RB1RD_1RC0LA_1LA0RB_1LD1LE_---1LB; 0∞<A011111111(111111)0∞; 151; 98
1RB1RD_1RC0LA_1LB1RA_1LB1RE_---0RB; 0∞<A0111111111111(1111111111)0∞; 357; 247
1RB1RD_1RC0LA_1LC1RA_1LE0RE_---1LB; 0∞<A011111111111111111111(111111111111)0∞; 484; 295
1RB1RD_1RC0LA_1LD0RB_1LE1LB_---1LD; 0∞<A011111111(111111)0∞; 137; 92
1RB1RD_1RC0LA_1LD1LC_0RE1LB_---1RB; 0∞0101010101(0101)B>0∞; 103; 50
1RB1RD_1RC0LB_0RD1LB_1LE1RA_1LC---; 0∞10111110111(110111)A>0∞; 136; 82
1RB1RD_1RC0LB_1LC0LA_1RE---_0RA1LB; 0∞<A0100010001000100010(0010001000100010)10∞; 684; 472
1RB1RD_1RC0LB_1LD---_0RE0LE_1LC0RA; 0∞001001001(001)B>0∞; 73; 32
1RB1RD_1RC0LC_0LD0RB_0RE1LC_1RA---; 0∞011101010101(01)C>0∞; 206; 49
1RB1RD_1RC0LC_1LA0RA_---1LE_0LC0LD; 0∞<A101010101(0101)0∞; 69; 38
1RB1RD_1RC0LC_1LD0RA_1LB0RE_---0LD; 0∞<B10010010010010(010)0∞; 146; 47
1RB1RD_1RC0LC_1LD1RA_1LB1LE_---0RB; 0∞<B11010101(0101)0∞; 78; 44
1RB1RD_1RC0LD_0LA0RA_1LB1LE_0LB---; 0∞<B10010010010010010010(010010)10∞; 238; 102
1RB1RD_1RC0LD_0LA0RD_1LB1RE_0RB---; 0∞<B1010010100101(00101)0∞; 126; 56
1RB1RD_1RC0LD_0LD0RE_1LA1LB_0RA---; 0∞<A101010101010101010(1010)01010∞; 389; 121
1RB1RD_1RC0LD_1RD---_0LE0RA_0LA1LD; 0∞<A00101001010(01010)0∞; 93; 51
1RB1RD_1RC0LD_1RD0RA_1LB0RE_1LB---; 0∞1010101010(1010101010)A>0∞; 228; 158
1RB1RD_1RC0LD_1RD0RC_1LB1LE_---0LA; 0∞<A01011010110101(1010110101)0∞; 331; 228
1RB1RD_1RC0LD_1RD0RE_1LA1LB_0RA---; 0∞<A101010101010(1010)01010∞; 209; 91
1RB1RD_1RC0LD_1LA0RB_1RA1LE_---1LB; 0∞<B1101011011(011011)0∞; 112; 70
1RB1RD_1RC0LD_1LB0RA_0LC0RE_0LB---; 0∞<B1001100110011(00110011)0∞; 199; 126
1RB1RD_1RC0LD_1LB0RA_0LC0LE_0RB---; 0∞<B1001100110011(00110011)0∞; 199; 126
1RB1RD_1RC0LD_1LB0RA_0LC1RE_1LB---; 0∞<B1001100110011(00110011)0∞; 169; 108
1RB1RD_1RC0LD_1LD0RE_1LA1LB_0RA---; 0∞<A101010101010101010(1010)01010∞; 387; 121
1RB1RD_1RC0LE_1RD0RA_1LB---_1LB0RD; 0∞1010101010(1010101010)A>0∞; 228; 158
1RB1RD_1RC0LE_1RD0RA_1LB---_1LB0RE; 0∞1010101010(1010101010)A>0∞; 228; 158
1RB1RD_1RC0LE_1RD0LA_1LB0RA_---1LC; 0∞<A0101101101101101(101101101)010∞; 605; 351
1RB1RD_1RC0LE_1LA0RE_---0RC_0LA1LB; 0∞<A00101010101010(101010)0∞; 201; 106
1RB1RD_1RC0LE_1LD---_0RA0LB_1RE1LD; 0∞010101010(1010)A>0∞; 123; 63
1RB1RD_1RC0LE_1LD0LD_1LB0RA_1LC---; 0∞<B101010101(0101)0∞; 72; 39
1RB1RD_1RC1RA_0LA0RA_1LE---_1LB0LE; 0∞10110110110110110110(110110110110110)A>0∞; 579; 391
1RB1RD_1RC1RA_1RD0LB_1LE0RE_---0LA; 0∞<A011111111(11111)0∞; 171; 108
1RB1RD_1RC1RA_1RD1RB_1LE0RE_---0LA; 0∞<A011111111(11111)0∞; 159; 100
1RB1RD_1RC1RA_1LB0LB_1LE0RE_---0LA; 0∞<A011111111(11111)0∞; 177; 110
1RB1RD_1RC1RA_1LB1RB_1LE0RE_---0LA; 0∞<A011111111(11111)0∞; 165; 102
1RB1RD_1RC1RA_1LD0LC_0RA1RE_---1LC; 0∞01010101010101010101010101(010101010101010101)110A>0∞; 1543; 1003
1RB1RD_1RC1RA_1LD1RE_0RA0LC_0LD---; 0∞01010101010101010101010101(010101010101010101)110A>0∞; 1187; 745
1RB1RD_1RC1RB_0LA1RE_1LD0LC_0RA---; 0∞<A00101010111101010111101(010111101010111101)0∞; 828; 568
1RB1RD_1RC1RB_1RD---_0LE0RA_0LA1LD; 0∞<A00101001010(01010)0∞; 99; 55
1RB1RD_1RC1RB_1LA0RC_---0LE_1LA1LD; 0∞<A10101010(1010)0∞; 54; 30
1RB1RD_1RC1RB_1LA0RC_---1LE_0LA0LD; 0∞<A01010101(0101)0∞; 54; 30
1RB1RD_1RC1RB_1LA0RE_---0LE_1LA1LD; 0∞<A10101010(1010)0∞; 54; 30
1RB1RD_1RC1RB_1LD---_1LE0RA_0LA0LE; 0∞<A0010100101(00101)0∞; 84; 46
1RB1RD_1RC1RC_1LD---_0LE0RA_1LA0LC; 0∞<A1010001000(1000)0∞; 87; 45
1RB1RD_1RC1RD_1LD---_0RA0LE_0LD1LE; 0∞01101101101101101(101101101101)0A>0∞; 288; 194
1RB1RD_1RC1RE_1LD0LC_0RA0LC_0RC---; 0∞01010101010101010101010101010101010101010101010101010101010101(010101010101010101010101010101010101010101010101)101011010A>0∞; 6826; 4530
1RB1RD_1RC1RE_1LD0LC_0RA0LC_1RD---; 0∞01010101010101(0101010101)110A>0∞; 343; 225
1RB1RD_1RC1RE_1LD0LC_0RB0LC_0RA---; 0∞010101010101(01010101)10A>0∞; 232; 150
1RB1RD_1RC1LA_1LD---_0LE0RA_1LA0LC; 0∞<A1010001000(1000)0∞; 91; 47
1RB1RD_1RC1LA_1LD1LC_0RE0LA_---0RB; 0∞01010101010(1010)0B>0∞; 205; 92
1RB1RD_1RC1LB_0LB0RD_0RE0LC_1RA---; 0∞111(1)001101101(101)A>0∞; 98; 40
1RB1RD_1RC1LB_0LB0LA_1RA1RE_---0RC; 0∞<B11111111111(11111)00∞; 232; 133
1RB1RD_1RC1LB_0LB1RA_1LD0RE_---0LA; 0∞<B11111111(1111)00∞; 102; 56
1RB1RD_1RC1LB_1LB1RA_---0RE_1RA0LA; 0∞11111111111111(1111)A>0∞; 126; 47
1RB1RD_1RC1LB_1LB1RA_0RE0LD_0RC---; 0∞01111110111111011(1111011)A>0∞; 203; 98
1RB1RD_1RC1LC_0LA1RA_1LE0RE_---0RB; 0∞<A011111111111111111(1111)0∞; 417; 145
1RB1RD_1RC1LC_1RD1LB_0LB1RE_---1RA; 0∞<B1111111111(111111)00∞; 126; 71
1RB1RD_1RC1LC_1LD0RA_0LB1LE_---0LA; 0∞<A011101110(1110)0∞; 114; 69
1RB1RD_1RC1LC_1LD0RA_0LE0LA_---0LB; 0∞<A010100101(00101)0∞; 126; 76
1RB1RD_1RC1LC_1LD0LA_0RA0LE_---0LC; 0∞01110110110110110(110110110110)A>0∞; 347; 219
1RB1RD_1RC1LD_1LA0LA_0RC1LE_---1LB; 0∞<B11111111111(111111)0∞; 294; 177
1RB1RD_1RC1LD_1LD0RA_0LE0LA_---0LB; 0∞<A010100101(00101)0∞; 90; 52
1RB1RD_1RC1LE_0RD1RD_1LB0RE_---0LA; 0∞<A01111111111(111111)0∞; 165; 102
1RB1RD_1LB0RC_1RA1LD_0LE---_1RA0LA; 0∞<A00010010010(010010)10∞; 240; 136
1RB1RD_1LB0RC_1LD0LC_1RA1RE_---0RB; 0∞11111111(11111)A>0∞; 250; 169
1RB1RD_1LB0RC_1LE1LD_0RE---_1RA0LC; 0∞1101101101(101101)A>0∞; 127; 78
1RB1RD_1LB0LC_0RA1LD_1RA1RE_---0RB; 0∞1111111111111(1111111111)A>0∞; 518; 366
1RB1RD_1LB0LC_1RA1LC_---1RE_0RB0RC; 0∞111(111)0B>0∞; 39; 31
1RB1RD_1LB0LC_1RA1LC_0RE0RC_---0RB; 0∞111111(1111)01A>0∞; 90; 47
1RB1RD_1LB0LC_1RC0LA_0RE---_1RA0RB; 0∞<A0010111111111(111111)0∞; 244; 134
1RB1RD_1LB0LC_1RD0RB_1RA0RE_---1RC; 0∞111011110111(10111)A>0∞; 103; 48
1RB1RD_1LB0LC_1RD1LD_1RA1RE_---0RB; 0∞1111(1111)A>0∞; 32; 27
1RB1RD_1LB0LC_1LD0RC_0RA0LE_0LD---; 0∞01010(01010)A>0∞; 36; 29
1RB1RD_1LB0LC_1LD0LA_0RA0RE_---1LA; 0∞01010101010(101010)A>0∞; 153; 94
1RB1RD_1LB0LC_1LD0LB_0RA0RE_---0RA; 0∞010101010(1010)A>0∞; 87; 51
1RB1RD_1LB0LC_1LD1RB_1RA1RE_---0RC; 0∞11111111111(111111)A>0∞; 137; 88
1RB1RD_1LB0LC_1LD1LD_1RA0RE_---1RB; 0∞111111111(1111)A>0∞; 111; 67
1RB1RD_1LB1LC_0RD0LA_0RC1RE_---1RA; 0∞011111(111)A>0∞; 70; 46
1RB1RD_1LB1LC_0LD0RA_1RE0LC_1RC---; 0∞1101110111(0111)C>0∞; 72; 39
1RB1RD_1LB1LC_1RA0LA_0RE1RA_---1RB; 0∞<A011111111(1111)0∞; 204; 110
1RB1RD_1LB1LC_1RA0LB_---1LE_0RC0RE; 0∞1000000000(000000)1A>0∞; 156; 97
1RB1RD_1LB1LC_1RA0LE_0RB1RD_---0LA; 0∞1111111111(111)0B>0∞; 91; 40
1RB1RD_1LB1LC_1RA0LE_0RB1LE_---0LA; 0∞1111111111(111)0B>0∞; 229; 106
1RB1RD_1LB1LC_1RA1LD_0LE0RC_---1LB; 0∞111111(1111)01A>0∞; 89; 55
1RB1RD_1LB1LC_1RD0RD_1RE0LA_---1RA; 0∞111(111)A>0∞; 36; 30
1RB1RD_1LB1LC_1RD0RE_1RA1RE_---0LA; 0∞111(111)A>0∞; 36; 30
1RB1RD_1LB1LC_1RD0LE_---0LC_1RE0RA; 0∞111111(111)0A>0∞; 114; 68
1RB1RD_1LB1LC_1RD0LE_0RB1RD_---0LA; 0∞1111111111(111)0B>0∞; 91; 40
1RB1RD_1LB1LC_1LD---_1RE1LE_0LE0RA; 0∞1000000110001(10001)01B>0∞; 199; 87
1RB1RD_1LB1LC_1LD0RE_1RA1RE_---0LA; 0∞111111111(111111111)A>0∞; 214; 171
1RB1RD_1LC---_---0LD_0LE0RC_1RE0RA; 0∞111111(111)0A>0∞; 108; 66
1RB1RD_1LC---_---0LD_0LE0RE_1RA0LA; 0∞01100110(0110)11B>0∞; 110; 58
1RB1RD_1LC---_0RA0LD_1LE0RE_1LC0RC; 0∞01010101010101010(10101010)00A>0∞; 381; 185
1RB1RD_1LC---_0RA0LD_1LE1LC_1RC1RE; 0∞01111011110(11110)A>0∞; 129; 63
1RB1RD_1LC---_0RA1LD_1RE0LD_1RC1LE; 0∞111111011111111111111111(111111)0A>0∞; 389; 132
1RB1RD_1LC---_0RD0LD_1LE1RC_0RA1LB; 0∞<C11101110111(0111)0∞; 92; 39
1RB1RD_1LC---_0LA0RA_1LE0RE_1RC0LB; 0∞<A01011101(1101)0∞; 72; 41
1RB1RD_1LC---_0LC1LD_1RA1RE_0RB0RC; 0∞111111(111)0B>0∞; 83; 52
1RB1RD_1LC---_0LD0RA_0LE0RE_0RA0LB; 0∞001000100(0100)1B>0∞; 79; 38
